"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"HoogstBehaaldOnderwijsniveau";"Perioden";"Bevolking_1"
"139378";"T001038";"53925";"H008766";"2018720";"2015JJ00";"       0"
"139383";"T001038";"53925";"H008766";"2018720";"2016JJ00";"       0"
"139388";"T001038";"53925";"H008766";"2018720";"2017JJ00";"       0"
"139393";"T001038";"53925";"H008766";"2018720";"2018JJ00";"       1"
"139398";"T001038";"53925";"H008766";"2018720";"2019JJ00";"       0"
"139403";"T001038";"53925";"H008766";"2018720";"2020JJ00";"       0"
"139783";"T001038";"53925";"H008766";"2018760";"2003JJ00";"       0"
"139788";"T001038";"53925";"H008766";"2018760";"2004JJ00";"       0"
"139793";"T001038";"53925";"H008766";"2018760";"2005JJ00";"       1"
"139798";"T001038";"53925";"H008766";"2018760";"2006JJ00";"       0"
"139803";"T001038";"53925";"H008766";"2018760";"2007JJ00";"       1"
"139808";"T001038";"53925";"H008766";"2018760";"2008JJ00";"       1"
"139813";"T001038";"53925";"H008766";"2018760";"2009JJ00";"       0"
"139818";"T001038";"53925";"H008766";"2018760";"2010JJ00";"       0"
"139823";"T001038";"53925";"H008766";"2018760";"2011JJ00";"       1"
"139828";"T001038";"53925";"H008766";"2018760";"2012JJ00";"       0"
"139833";"T001038";"53925";"H008766";"2018760";"2013JJ00";"       0"
"139838";"T001038";"53925";"H008766";"2018760";"2014JJ00";"       1"
"139843";"T001038";"53925";"H008766";"2018760";"2015JJ00";"       2"
"139848";"T001038";"53925";"H008766";"2018760";"2016JJ00";"       1"
"139853";"T001038";"53925";"H008766";"2018760";"2017JJ00";"       0"
"139858";"T001038";"53925";"H008766";"2018760";"2018JJ00";"       0"
"139863";"T001038";"53925";"H008766";"2018760";"2019JJ00";"       0"
"139868";"T001038";"53925";"H008766";"2018760";"2020JJ00";"       0"
"139876";"T001038";"53925";"H008766";"2018770";"2003JJ00";"       0"
"139881";"T001038";"53925";"H008766";"2018770";"2004JJ00";"       0"
"139886";"T001038";"53925";"H008766";"2018770";"2005JJ00";"       0"
"139891";"T001038";"53925";"H008766";"2018770";"2006JJ00";"       0"
"139896";"T001038";"53925";"H008766";"2018770";"2007JJ00";"       0"
"139901";"T001038";"53925";"H008766";"2018770";"2008JJ00";"       0"
"139906";"T001038";"53925";"H008766";"2018770";"2009JJ00";"       0"
"139911";"T001038";"53925";"H008766";"2018770";"2010JJ00";"       0"
"139916";"T001038";"53925";"H008766";"2018770";"2011JJ00";"       0"
"139921";"T001038";"53925";"H008766";"2018770";"2012JJ00";"       0"
"139926";"T001038";"53925";"H008766";"2018770";"2013JJ00";"       0"
"139931";"T001038";"53925";"H008766";"2018770";"2014JJ00";"       0"
"139936";"T001038";"53925";"H008766";"2018770";"2015JJ00";"       0"
"139941";"T001038";"53925";"H008766";"2018770";"2016JJ00";"       0"
"139946";"T001038";"53925";"H008766";"2018770";"2017JJ00";"       0"
"139951";"T001038";"53925";"H008766";"2018770";"2018JJ00";"       0"
"139956";"T001038";"53925";"H008766";"2018770";"2019JJ00";"       0"
"139961";"T001038";"53925";"H008766";"2018770";"2020JJ00";"       1"
"139969";"T001038";"53925";"H008766";"2018780";"2003JJ00";"       0"
"139974";"T001038";"53925";"H008766";"2018780";"2004JJ00";"       0"
"139979";"T001038";"53925";"H008766";"2018780";"2005JJ00";"       0"
"139984";"T001038";"53925";"H008766";"2018780";"2006JJ00";"       0"
"139989";"T001038";"53925";"H008766";"2018780";"2007JJ00";"       0"
"139994";"T001038";"53925";"H008766";"2018780";"2008JJ00";"       0"
"139999";"T001038";"53925";"H008766";"2018780";"2009JJ00";"       0"
"140004";"T001038";"53925";"H008766";"2018780";"2010JJ00";"       0"
"140009";"T001038";"53925";"H008766";"2018780";"2011JJ00";"       0"
"140014";"T001038";"53925";"H008766";"2018780";"2012JJ00";"       0"
"140019";"T001038";"53925";"H008766";"2018780";"2013JJ00";"       0"
"140024";"T001038";"53925";"H008766";"2018780";"2014JJ00";"       0"
"140029";"T001038";"53925";"H008766";"2018780";"2015JJ00";"       0"
"140034";"T001038";"53925";"H008766";"2018780";"2016JJ00";"       0"
"140039";"T001038";"53925";"H008766";"2018780";"2017JJ00";"       0"
"140044";"T001038";"53925";"H008766";"2018780";"2018JJ00";"       0"
"140049";"T001038";"53925";"H008766";"2018780";"2019JJ00";"       0"
"140054";"T001038";"53925";"H008766";"2018780";"2020JJ00";"       0"
"140155";"T001038";"53925";"H008766";"2018800";"2003JJ00";"       0"
"140160";"T001038";"53925";"H008766";"2018800";"2004JJ00";"       0"
"140165";"T001038";"53925";"H008766";"2018800";"2005JJ00";"       0"
"140170";"T001038";"53925";"H008766";"2018800";"2006JJ00";"       0"
"140175";"T001038";"53925";"H008766";"2018800";"2007JJ00";"       0"
"140180";"T001038";"53925";"H008766";"2018800";"2008JJ00";"       0"
"140185";"T001038";"53925";"H008766";"2018800";"2009JJ00";"       0"
"140190";"T001038";"53925";"H008766";"2018800";"2010JJ00";"       0"
"140195";"T001038";"53925";"H008766";"2018800";"2011JJ00";"       0"
"140200";"T001038";"53925";"H008766";"2018800";"2012JJ00";"       0"
"140205";"T001038";"53925";"H008766";"2018800";"2013JJ00";"       0"
"140210";"T001038";"53925";"H008766";"2018800";"2014JJ00";"       0"
"140215";"T001038";"53925";"H008766";"2018800";"2015JJ00";"       0"
"140220";"T001038";"53925";"H008766";"2018800";"2016JJ00";"       0"
"140225";"T001038";"53925";"H008766";"2018800";"2017JJ00";"       0"
"140230";"T001038";"53925";"H008766";"2018800";"2018JJ00";"       0"
"140235";"T001038";"53925";"H008766";"2018800";"2019JJ00";"       0"
"140240";"T001038";"53925";"H008766";"2018800";"2020JJ00";"       0"
"140341";"T001038";"53925";"H008766";"2018810";"2003JJ00";"       0"
"140346";"T001038";"53925";"H008766";"2018810";"2004JJ00";"       0"
"140351";"T001038";"53925";"H008766";"2018810";"2005JJ00";"       0"
"140356";"T001038";"53925";"H008766";"2018810";"2006JJ00";"       0"
"140361";"T001038";"53925";"H008766";"2018810";"2007JJ00";"       1"
"140366";"T001038";"53925";"H008766";"2018810";"2008JJ00";"       2"
"140371";"T001038";"53925";"H008766";"2018810";"2009JJ00";"       0"
"140376";"T001038";"53925";"H008766";"2018810";"2010JJ00";"       0"
"140381";"T001038";"53925";"H008766";"2018810";"2011JJ00";"       0"
"140386";"T001038";"53925";"H008766";"2018810";"2012JJ00";"       0"
"140391";"T001038";"53925";"H008766";"2018810";"2013JJ00";"       0"
"140396";"T001038";"53925";"H008766";"2018810";"2014JJ00";"       0"
"140401";"T001038";"53925";"H008766";"2018810";"2015JJ00";"       1"
"140406";"T001038";"53925";"H008766";"2018810";"2016JJ00";"       0"
"140411";"T001038";"53925";"H008766";"2018810";"2017JJ00";"       0"
"140416";"T001038";"53925";"H008766";"2018810";"2018JJ00";"       1"
"140421";"T001038";"53925";"H008766";"2018810";"2019JJ00";"       1"
"140426";"T001038";"53925";"H008766";"2018810";"2020JJ00";"       2"
"140806";"T001038";"53925";"H008751";"2018710";"2003JJ00";"       4"
"140811";"T001038";"53925";"H008751";"2018710";"2004JJ00";"       5"
"140816";"T001038";"53925";"H008751";"2018710";"2005JJ00";"       3"
"140821";"T001038";"53925";"H008751";"2018710";"2006JJ00";"       5"
"140826";"T001038";"53925";"H008751";"2018710";"2007JJ00";"       5"
"140831";"T001038";"53925";"H008751";"2018710";"2008JJ00";"       4"
"140836";"T001038";"53925";"H008751";"2018710";"2009JJ00";"       5"
"140841";"T001038";"53925";"H008751";"2018710";"2010JJ00";"       4"
"140846";"T001038";"53925";"H008751";"2018710";"2011JJ00";"       5"
"140851";"T001038";"53925";"H008751";"2018710";"2012JJ00";"       6"
"140856";"T001038";"53925";"H008751";"2018710";"2013JJ00";"       2"
"140861";"T001038";"53925";"H008751";"2018710";"2014JJ00";"       3"
"140866";"T001038";"53925";"H008751";"2018710";"2015JJ00";"       3"
"140871";"T001038";"53925";"H008751";"2018710";"2016JJ00";"       5"
"140876";"T001038";"53925";"H008751";"2018710";"2017JJ00";"       3"
"140881";"T001038";"53925";"H008751";"2018710";"2018JJ00";"       6"
"140886";"T001038";"53925";"H008751";"2018710";"2019JJ00";"       5"
"140891";"T001038";"53925";"H008751";"2018710";"2020JJ00";"       6"
"140992";"T001038";"53925";"H008751";"2018720";"2003JJ00";"       2"
"140997";"T001038";"53925";"H008751";"2018720";"2004JJ00";"       2"
"141002";"T001038";"53925";"H008751";"2018720";"2005JJ00";"       2"
"141007";"T001038";"53925";"H008751";"2018720";"2006JJ00";"       2"
"141012";"T001038";"53925";"H008751";"2018720";"2007JJ00";"       2"
"141017";"T001038";"53925";"H008751";"2018720";"2008JJ00";"       2"
"141022";"T001038";"53925";"H008751";"2018720";"2009JJ00";"       3"
"141027";"T001038";"53925";"H008751";"2018720";"2010JJ00";"       4"
"141032";"T001038";"53925";"H008751";"2018720";"2011JJ00";"       4"
"141037";"T001038";"53925";"H008751";"2018720";"2012JJ00";"       4"
"141042";"T001038";"53925";"H008751";"2018720";"2013JJ00";"       4"
"141047";"T001038";"53925";"H008751";"2018720";"2014JJ00";"       4"
"141052";"T001038";"53925";"H008751";"2018720";"2015JJ00";"       5"
"141057";"T001038";"53925";"H008751";"2018720";"2016JJ00";"       5"
"141062";"T001038";"53925";"H008751";"2018720";"2017JJ00";"       2"
"141067";"T001038";"53925";"H008751";"2018720";"2018JJ00";"       2"
"141072";"T001038";"53925";"H008751";"2018720";"2019JJ00";"       4"
"141077";"T001038";"53925";"H008751";"2018720";"2020JJ00";"       5"
"141457";"T001038";"53925";"H008751";"2018760";"2003JJ00";"       1"
"141462";"T001038";"53925";"H008751";"2018760";"2004JJ00";"       2"
"141467";"T001038";"53925";"H008751";"2018760";"2005JJ00";"       2"
"141472";"T001038";"53925";"H008751";"2018760";"2006JJ00";"       2"
"141477";"T001038";"53925";"H008751";"2018760";"2007JJ00";"       2"
"141482";"T001038";"53925";"H008751";"2018760";"2008JJ00";"       2"
"141487";"T001038";"53925";"H008751";"2018760";"2009JJ00";"       3"
"141492";"T001038";"53925";"H008751";"2018760";"2010JJ00";"       3"
"141497";"T001038";"53925";"H008751";"2018760";"2011JJ00";"       1"
"141502";"T001038";"53925";"H008751";"2018760";"2012JJ00";"       4"
"141507";"T001038";"53925";"H008751";"2018760";"2013JJ00";"       2"
"141512";"T001038";"53925";"H008751";"2018760";"2014JJ00";"       2"
"141517";"T001038";"53925";"H008751";"2018760";"2015JJ00";"       8"
"141522";"T001038";"53925";"H008751";"2018760";"2016JJ00";"       4"
"141527";"T001038";"53925";"H008751";"2018760";"2017JJ00";"       4"
"141532";"T001038";"53925";"H008751";"2018760";"2018JJ00";"       3"
"141537";"T001038";"53925";"H008751";"2018760";"2019JJ00";"       4"
"141542";"T001038";"53925";"H008751";"2018760";"2020JJ00";"       7"
"141550";"T001038";"53925";"H008751";"2018770";"2003JJ00";"       0"
"141555";"T001038";"53925";"H008751";"2018770";"2004JJ00";"       0"
"141560";"T001038";"53925";"H008751";"2018770";"2005JJ00";"       0"
"141565";"T001038";"53925";"H008751";"2018770";"2006JJ00";"       2"
"141570";"T001038";"53925";"H008751";"2018770";"2007JJ00";"       1"
"141575";"T001038";"53925";"H008751";"2018770";"2008JJ00";"       1"
"141580";"T001038";"53925";"H008751";"2018770";"2009JJ00";"       0"
"141585";"T001038";"53925";"H008751";"2018770";"2010JJ00";"       1"
"141590";"T001038";"53925";"H008751";"2018770";"2011JJ00";"       4"
"141595";"T001038";"53925";"H008751";"2018770";"2012JJ00";"       3"
"141600";"T001038";"53925";"H008751";"2018770";"2013JJ00";"       2"
"141605";"T001038";"53925";"H008751";"2018770";"2014JJ00";"       0"
"141610";"T001038";"53925";"H008751";"2018770";"2015JJ00";"       1"
"141615";"T001038";"53925";"H008751";"2018770";"2016JJ00";"       1"
"141620";"T001038";"53925";"H008751";"2018770";"2017JJ00";"       1"
"141625";"T001038";"53925";"H008751";"2018770";"2018JJ00";"       2"
"141630";"T001038";"53925";"H008751";"2018770";"2019JJ00";"       1"
"141635";"T001038";"53925";"H008751";"2018770";"2020JJ00";"       2"
"141643";"T001038";"53925";"H008751";"2018780";"2003JJ00";"       0"
"141648";"T001038";"53925";"H008751";"2018780";"2004JJ00";"       0"
"141653";"T001038";"53925";"H008751";"2018780";"2005JJ00";"       0"
"141658";"T001038";"53925";"H008751";"2018780";"2006JJ00";"       1"
"141663";"T001038";"53925";"H008751";"2018780";"2007JJ00";"       0"
"141668";"T001038";"53925";"H008751";"2018780";"2008JJ00";"       1"
"141673";"T001038";"53925";"H008751";"2018780";"2009JJ00";"       1"
"141678";"T001038";"53925";"H008751";"2018780";"2010JJ00";"       0"
"141683";"T001038";"53925";"H008751";"2018780";"2011JJ00";"       0"
"141688";"T001038";"53925";"H008751";"2018780";"2012JJ00";"       0"
"141693";"T001038";"53925";"H008751";"2018780";"2013JJ00";"       0"
"141698";"T001038";"53925";"H008751";"2018780";"2014JJ00";"       0"
"141703";"T001038";"53925";"H008751";"2018780";"2015JJ00";"       0"
"141708";"T001038";"53925";"H008751";"2018780";"2016JJ00";"       0"
"141713";"T001038";"53925";"H008751";"2018780";"2017JJ00";"       0"
"141718";"T001038";"53925";"H008751";"2018780";"2018JJ00";"       0"
"141723";"T001038";"53925";"H008751";"2018780";"2019JJ00";"       1"
"141728";"T001038";"53925";"H008751";"2018780";"2020JJ00";"       1"
"141829";"T001038";"53925";"H008751";"2018800";"2003JJ00";"       2"
"141834";"T001038";"53925";"H008751";"2018800";"2004JJ00";"       1"
"141839";"T001038";"53925";"H008751";"2018800";"2005JJ00";"       1"
"141844";"T001038";"53925";"H008751";"2018800";"2006JJ00";"       0"
"141849";"T001038";"53925";"H008751";"2018800";"2007JJ00";"       1"
"141854";"T001038";"53925";"H008751";"2018800";"2008JJ00";"       1"
"141859";"T001038";"53925";"H008751";"2018800";"2009JJ00";"       1"
"141864";"T001038";"53925";"H008751";"2018800";"2010JJ00";"       1"
"141869";"T001038";"53925";"H008751";"2018800";"2011JJ00";"       2"
"141874";"T001038";"53925";"H008751";"2018800";"2012JJ00";"       2"
"141879";"T001038";"53925";"H008751";"2018800";"2013JJ00";"       2"
"141884";"T001038";"53925";"H008751";"2018800";"2014JJ00";"       1"
"141889";"T001038";"53925";"H008751";"2018800";"2015JJ00";"       1"
"141894";"T001038";"53925";"H008751";"2018800";"2016JJ00";"       2"
"141899";"T001038";"53925";"H008751";"2018800";"2017JJ00";"       3"
"141904";"T001038";"53925";"H008751";"2018800";"2018JJ00";"       4"
"141909";"T001038";"53925";"H008751";"2018800";"2019JJ00";"       3"
"141914";"T001038";"53925";"H008751";"2018800";"2020JJ00";"       4"
"142015";"T001038";"53925";"H008751";"2018810";"2003JJ00";"       0"
"142020";"T001038";"53925";"H008751";"2018810";"2004JJ00";"       0"
"142025";"T001038";"53925";"H008751";"2018810";"2005JJ00";"       0"
"142030";"T001038";"53925";"H008751";"2018810";"2006JJ00";"       1"
"142035";"T001038";"53925";"H008751";"2018810";"2007JJ00";"       0"
"142040";"T001038";"53925";"H008751";"2018810";"2008JJ00";"       0"
"142045";"T001038";"53925";"H008751";"2018810";"2009JJ00";"       1"
"142050";"T001038";"53925";"H008751";"2018810";"2010JJ00";"       2"
"142055";"T001038";"53925";"H008751";"2018810";"2011JJ00";"       0"
"142060";"T001038";"53925";"H008751";"2018810";"2012JJ00";"       1"
"142065";"T001038";"53925";"H008751";"2018810";"2013JJ00";"       1"
"142070";"T001038";"53925";"H008751";"2018810";"2014JJ00";"       1"
"142075";"T001038";"53925";"H008751";"2018810";"2015JJ00";"       0"
"142080";"T001038";"53925";"H008751";"2018810";"2016JJ00";"       1"
"142085";"T001038";"53925";"H008751";"2018810";"2017JJ00";"       1"
"142090";"T001038";"53925";"H008751";"2018810";"2018JJ00";"       0"
"142095";"T001038";"53925";"H008751";"2018810";"2019JJ00";"       0"
"142100";"T001038";"53925";"H008751";"2018810";"2020JJ00";"       1"
"142480";"T001038";"53925";"H007119";"2018710";"2003JJ00";"       1"
"142485";"T001038";"53925";"H007119";"2018710";"2004JJ00";"       1"
"142490";"T001038";"53925";"H007119";"2018710";"2005JJ00";"       0"
"142495";"T001038";"53925";"H007119";"2018710";"2006JJ00";"       1"
"142500";"T001038";"53925";"H007119";"2018710";"2007JJ00";"       0"
"142505";"T001038";"53925";"H007119";"2018710";"2008JJ00";"       0"
"142510";"T001038";"53925";"H007119";"2018710";"2009JJ00";"       2"
"142515";"T001038";"53925";"H007119";"2018710";"2010JJ00";"       2"
"142520";"T001038";"53925";"H007119";"2018710";"2011JJ00";"       1"
"142525";"T001038";"53925";"H007119";"2018710";"2012JJ00";"       1"
"142530";"T001038";"53925";"H007119";"2018710";"2013JJ00";"       0"
"142535";"T001038";"53925";"H007119";"2018710";"2014JJ00";"       0"
"142540";"T001038";"53925";"H007119";"2018710";"2015JJ00";"       0"
"142545";"T001038";"53925";"H007119";"2018710";"2016JJ00";"       1"
"142550";"T001038";"53925";"H007119";"2018710";"2017JJ00";"       3"
"142555";"T001038";"53925";"H007119";"2018710";"2018JJ00";"       2"
"142560";"T001038";"53925";"H007119";"2018710";"2019JJ00";"       1"
"142565";"T001038";"53925";"H007119";"2018710";"2020JJ00";"       0"
"142666";"T001038";"53925";"H007119";"2018720";"2003JJ00";"       0"
"142671";"T001038";"53925";"H007119";"2018720";"2004JJ00";"       1"
"142676";"T001038";"53925";"H007119";"2018720";"2005JJ00";"       0"
"142681";"T001038";"53925";"H007119";"2018720";"2006JJ00";"       0"
"142686";"T001038";"53925";"H007119";"2018720";"2007JJ00";"       1"
"142691";"T001038";"53925";"H007119";"2018720";"2008JJ00";"       1"
"142696";"T001038";"53925";"H007119";"2018720";"2009JJ00";"       1"
"142701";"T001038";"53925";"H007119";"2018720";"2010JJ00";"       1"
"142706";"T001038";"53925";"H007119";"2018720";"2011JJ00";"       1"
"142711";"T001038";"53925";"H007119";"2018720";"2012JJ00";"       1"
"142716";"T001038";"53925";"H007119";"2018720";"2013JJ00";"       1"
"142721";"T001038";"53925";"H007119";"2018720";"2014JJ00";"       1"
"142726";"T001038";"53925";"H007119";"2018720";"2015JJ00";"       2"
"142731";"T001038";"53925";"H007119";"2018720";"2016JJ00";"       1"
"142736";"T001038";"53925";"H007119";"2018720";"2017JJ00";"       1"
"142741";"T001038";"53925";"H007119";"2018720";"2018JJ00";"       1"
"142746";"T001038";"53925";"H007119";"2018720";"2019JJ00";"       3"
"142751";"T001038";"53925";"H007119";"2018720";"2020JJ00";"       5"
"143131";"T001038";"53925";"H007119";"2018760";"2003JJ00";"       0"
"143136";"T001038";"53925";"H007119";"2018760";"2004JJ00";"       0"
"143141";"T001038";"53925";"H007119";"2018760";"2005JJ00";"       0"
"143146";"T001038";"53925";"H007119";"2018760";"2006JJ00";"       1"
"143151";"T001038";"53925";"H007119";"2018760";"2007JJ00";"       1"
"143156";"T001038";"53925";"H007119";"2018760";"2008JJ00";"       0"
"143161";"T001038";"53925";"H007119";"2018760";"2009JJ00";"       0"
"143166";"T001038";"53925";"H007119";"2018760";"2010JJ00";"       0"
"143171";"T001038";"53925";"H007119";"2018760";"2011JJ00";"       0"
"143176";"T001038";"53925";"H007119";"2018760";"2012JJ00";"       1"
"143181";"T001038";"53925";"H007119";"2018760";"2013JJ00";"       2"
"143186";"T001038";"53925";"H007119";"2018760";"2014JJ00";"       1"
"143191";"T001038";"53925";"H007119";"2018760";"2015JJ00";"       0"
"143196";"T001038";"53925";"H007119";"2018760";"2016JJ00";"       2"
"143201";"T001038";"53925";"H007119";"2018760";"2017JJ00";"       1"
"143206";"T001038";"53925";"H007119";"2018760";"2018JJ00";"       2"
"143211";"T001038";"53925";"H007119";"2018760";"2019JJ00";"       1"
"143216";"T001038";"53925";"H007119";"2018760";"2020JJ00";"       3"
"143224";"T001038";"53925";"H007119";"2018770";"2003JJ00";"       0"
"143229";"T001038";"53925";"H007119";"2018770";"2004JJ00";"       0"
"143234";"T001038";"53925";"H007119";"2018770";"2005JJ00";"       0"
"143239";"T001038";"53925";"H007119";"2018770";"2006JJ00";"       0"
"143244";"T001038";"53925";"H007119";"2018770";"2007JJ00";"       0"
"143249";"T001038";"53925";"H007119";"2018770";"2008JJ00";"       0"
"143254";"T001038";"53925";"H007119";"2018770";"2009JJ00";"       0"
"143259";"T001038";"53925";"H007119";"2018770";"2010JJ00";"       0"
"143264";"T001038";"53925";"H007119";"2018770";"2011JJ00";"       1"
"143269";"T001038";"53925";"H007119";"2018770";"2012JJ00";"       1"
"143274";"T001038";"53925";"H007119";"2018770";"2013JJ00";"       0"
"143279";"T001038";"53925";"H007119";"2018770";"2014JJ00";"       0"
"143284";"T001038";"53925";"H007119";"2018770";"2015JJ00";"       0"
"143289";"T001038";"53925";"H007119";"2018770";"2016JJ00";"       0"
"143294";"T001038";"53925";"H007119";"2018770";"2017JJ00";"       0"
"143299";"T001038";"53925";"H007119";"2018770";"2018JJ00";"       1"
"143304";"T001038";"53925";"H007119";"2018770";"2019JJ00";"       0"
"143309";"T001038";"53925";"H007119";"2018770";"2020JJ00";"       1"
"143317";"T001038";"53925";"H007119";"2018780";"2003JJ00";"       0"
"143322";"T001038";"53925";"H007119";"2018780";"2004JJ00";"       0"
"143327";"T001038";"53925";"H007119";"2018780";"2005JJ00";"       0"
"143332";"T001038";"53925";"H007119";"2018780";"2006JJ00";"       1"
"143337";"T001038";"53925";"H007119";"2018780";"2007JJ00";"       0"
"143342";"T001038";"53925";"H007119";"2018780";"2008JJ00";"       0"
"143347";"T001038";"53925";"H007119";"2018780";"2009JJ00";"       0"
"143352";"T001038";"53925";"H007119";"2018780";"2010JJ00";"       0"
"143357";"T001038";"53925";"H007119";"2018780";"2011JJ00";"       0"
"143362";"T001038";"53925";"H007119";"2018780";"2012JJ00";"       1"
"143367";"T001038";"53925";"H007119";"2018780";"2013JJ00";"       0"
"143372";"T001038";"53925";"H007119";"2018780";"2014JJ00";"       0"
"143377";"T001038";"53925";"H007119";"2018780";"2015JJ00";"       0"
"143382";"T001038";"53925";"H007119";"2018780";"2016JJ00";"       0"
"143387";"T001038";"53925";"H007119";"2018780";"2017JJ00";"       0"
"143392";"T001038";"53925";"H007119";"2018780";"2018JJ00";"       0"
"143397";"T001038";"53925";"H007119";"2018780";"2019JJ00";"       0"
"143402";"T001038";"53925";"H007119";"2018780";"2020JJ00";"       1"
"143503";"T001038";"53925";"H007119";"2018800";"2003JJ00";"       0"
"143508";"T001038";"53925";"H007119";"2018800";"2004JJ00";"       0"
"143513";"T001038";"53925";"H007119";"2018800";"2005JJ00";"       0"
"143518";"T001038";"53925";"H007119";"2018800";"2006JJ00";"       1"
"143523";"T001038";"53925";"H007119";"2018800";"2007JJ00";"       0"
"143528";"T001038";"53925";"H007119";"2018800";"2008JJ00";"       0"
"143533";"T001038";"53925";"H007119";"2018800";"2009JJ00";"       0"
"143538";"T001038";"53925";"H007119";"2018800";"2010JJ00";"       1"
"143543";"T001038";"53925";"H007119";"2018800";"2011JJ00";"       0"
"143548";"T001038";"53925";"H007119";"2018800";"2012JJ00";"       0"
"143553";"T001038";"53925";"H007119";"2018800";"2013JJ00";"       1"
"143558";"T001038";"53925";"H007119";"2018800";"2014JJ00";"       0"
"143563";"T001038";"53925";"H007119";"2018800";"2015JJ00";"       1"
"143568";"T001038";"53925";"H007119";"2018800";"2016JJ00";"       0"
"143573";"T001038";"53925";"H007119";"2018800";"2017JJ00";"       1"
"143578";"T001038";"53925";"H007119";"2018800";"2018JJ00";"       1"
"143583";"T001038";"53925";"H007119";"2018800";"2019JJ00";"       1"
"143588";"T001038";"53925";"H007119";"2018800";"2020JJ00";"       1"
"143689";"T001038";"53925";"H007119";"2018810";"2003JJ00";"       0"
"143694";"T001038";"53925";"H007119";"2018810";"2004JJ00";"       0"
"143699";"T001038";"53925";"H007119";"2018810";"2005JJ00";"       0"
"143704";"T001038";"53925";"H007119";"2018810";"2006JJ00";"       0"
"143709";"T001038";"53925";"H007119";"2018810";"2007JJ00";"       0"
"143714";"T001038";"53925";"H007119";"2018810";"2008JJ00";"       0"
"143719";"T001038";"53925";"H007119";"2018810";"2009JJ00";"       0"
"143724";"T001038";"53925";"H007119";"2018810";"2010JJ00";"       0"
"143729";"T001038";"53925";"H007119";"2018810";"2011JJ00";"       0"
"143734";"T001038";"53925";"H007119";"2018810";"2012JJ00";"       0"
"143739";"T001038";"53925";"H007119";"2018810";"2013JJ00";"       0"
"143744";"T001038";"53925";"H007119";"2018810";"2014JJ00";"       0"
"143749";"T001038";"53925";"H007119";"2018810";"2015JJ00";"       0"
"143754";"T001038";"53925";"H007119";"2018810";"2016JJ00";"       0"
"143759";"T001038";"53925";"H007119";"2018810";"2017JJ00";"       1"
"143764";"T001038";"53925";"H007119";"2018810";"2018JJ00";"       0"
"143769";"T001038";"53925";"H007119";"2018810";"2019JJ00";"       0"
"143774";"T001038";"53925";"H007119";"2018810";"2020JJ00";"       1"
"144154";"T001038";"53925";"A008187";"2018710";"2003JJ00";"       1"
"144159";"T001038";"53925";"A008187";"2018710";"2004JJ00";"       2"
"144164";"T001038";"53925";"A008187";"2018710";"2005JJ00";"       1"
"144169";"T001038";"53925";"A008187";"2018710";"2006JJ00";"       2"
"144174";"T001038";"53925";"A008187";"2018710";"2007JJ00";"       1"
"144179";"T001038";"53925";"A008187";"2018710";"2008JJ00";"       2"
"144184";"T001038";"53925";"A008187";"2018710";"2009JJ00";"       1"
"144189";"T001038";"53925";"A008187";"2018710";"2010JJ00";"       2"
"144194";"T001038";"53925";"A008187";"2018710";"2011JJ00";"       2"
"144199";"T001038";"53925";"A008187";"2018710";"2012JJ00";"       4"
"144204";"T001038";"53925";"A008187";"2018710";"2013JJ00";"       2"
"144209";"T001038";"53925";"A008187";"2018710";"2014JJ00";"       2"
"144214";"T001038";"53925";"A008187";"2018710";"2015JJ00";"       3"
"144219";"T001038";"53925";"A008187";"2018710";"2016JJ00";"       3"
"144224";"T001038";"53925";"A008187";"2018710";"2017JJ00";"       2"
"144229";"T001038";"53925";"A008187";"2018710";"2018JJ00";"       4"
"144234";"T001038";"53925";"A008187";"2018710";"2019JJ00";"       7"
"144239";"T001038";"53925";"A008187";"2018710";"2020JJ00";"       4"
"144340";"T001038";"53925";"A008187";"2018720";"2003JJ00";"       1"
"144345";"T001038";"53925";"A008187";"2018720";"2004JJ00";"       0"
"144350";"T001038";"53925";"A008187";"2018720";"2005JJ00";"       0"
"144355";"T001038";"53925";"A008187";"2018720";"2006JJ00";"       0"
"144360";"T001038";"53925";"A008187";"2018720";"2007JJ00";"       1"
"144365";"T001038";"53925";"A008187";"2018720";"2008JJ00";"       0"
"144370";"T001038";"53925";"A008187";"2018720";"2009JJ00";"       0"
"144375";"T001038";"53925";"A008187";"2018720";"2010JJ00";"       0"
"144380";"T001038";"53925";"A008187";"2018720";"2011JJ00";"       1"
"144385";"T001038";"53925";"A008187";"2018720";"2012JJ00";"       0"
"144390";"T001038";"53925";"A008187";"2018720";"2013JJ00";"       1"
"144395";"T001038";"53925";"A008187";"2018720";"2014JJ00";"       1"
"144400";"T001038";"53925";"A008187";"2018720";"2015JJ00";"       2"
"144405";"T001038";"53925";"A008187";"2018720";"2016JJ00";"       1"
"144410";"T001038";"53925";"A008187";"2018720";"2017JJ00";"       3"
"144415";"T001038";"53925";"A008187";"2018720";"2018JJ00";"       2"
"144420";"T001038";"53925";"A008187";"2018720";"2019JJ00";"       2"
"144425";"T001038";"53925";"A008187";"2018720";"2020JJ00";"       4"
"144805";"T001038";"53925";"A008187";"2018760";"2003JJ00";"       1"
"144810";"T001038";"53925";"A008187";"2018760";"2004JJ00";"       1"
"144815";"T001038";"53925";"A008187";"2018760";"2005JJ00";"       1"
